Date,Open,High,Low,Close,Adj Close,Volume
2021-04-08,3.120000,3.120000,2.960000,3.000000,3.000000,69400
2021-04-09,3.000000,3.120000,2.920000,2.950000,2.950000,204200
2021-04-12,2.910000,2.970000,2.740000,2.760000,2.760000,115200
2021-04-13,2.760000,2.880000,2.700000,2.780000,2.780000,44600
2021-04-14,2.750000,2.800000,2.700000,2.730000,2.730000,64900
2021-04-15,2.720000,2.770000,2.670000,2.750000,2.750000,82700
2021-04-16,2.730000,2.750000,2.640000,2.750000,2.750000,49800
2021-04-19,2.680000,2.850000,2.670000,2.770000,2.770000,150300
2021-04-20,2.780000,2.810000,2.640000,2.660000,2.660000,48700
2021-04-21,2.690000,2.770000,2.600000,2.700000,2.700000,56000
2021-04-22,2.740000,2.750000,2.690000,2.710000,2.710000,35800
2021-04-23,2.720000,2.750000,2.670000,2.700000,2.700000,70700
2021-04-26,2.750000,2.750000,2.710000,2.710000,2.710000,42900
2021-04-27,2.710000,2.710000,2.650000,2.680000,2.680000,34800
2021-04-28,2.760000,2.760000,2.660000,2.710000,2.710000,91300
2021-04-29,2.720000,2.800000,2.630000,2.710000,2.710000,186200
2021-04-30,2.730000,2.740000,2.670000,2.700000,2.700000,90400
2021-05-03,2.670000,2.780000,2.660000,2.740000,2.740000,91000
2021-05-04,2.700000,2.730000,2.530000,2.540000,2.540000,89100
2021-05-05,2.540000,2.590000,2.500000,2.500000,2.500000,67700
2021-05-06,2.470000,2.490000,2.300000,2.300000,2.300000,63100
2021-05-07,2.320000,2.450000,2.300000,2.430000,2.430000,79500
2021-05-10,2.380000,2.410000,2.310000,2.360000,2.360000,70100
2021-05-11,2.290000,2.390000,2.230000,2.300000,2.300000,71700
2021-05-12,2.310000,2.350000,2.230000,2.280000,2.280000,52900
2021-05-13,2.240000,2.300000,2.200000,2.210000,2.210000,82500
2021-05-14,2.140000,2.220000,2.080000,2.210000,2.210000,66000
2021-05-17,2.180000,2.300000,2.180000,2.280000,2.280000,28200
2021-05-18,2.300000,2.500000,2.300000,2.440000,2.440000,115700
2021-05-19,2.510000,2.550000,2.400000,2.470000,2.470000,87700
2021-05-20,2.520000,2.900000,2.470000,2.830000,2.830000,305000
2021-05-21,2.850000,3.090000,2.560000,2.650000,2.650000,430400
2021-05-24,2.640000,2.770000,2.510000,2.530000,2.530000,220700
2021-05-25,2.530000,2.600000,2.400000,2.400000,2.400000,192800
2021-05-26,2.400000,2.500000,2.360000,2.440000,2.440000,181300
2021-05-27,2.440000,2.840000,2.440000,2.830000,2.830000,499200
2021-05-28,2.970000,3.200000,2.750000,2.850000,2.850000,571300
2021-06-01,2.880000,2.930000,2.630000,2.710000,2.710000,222300
2021-06-02,2.740000,2.740000,2.630000,2.690000,2.690000,123100
2021-06-03,2.670000,2.680000,2.600000,2.650000,2.650000,123900
2021-06-04,2.720000,2.760000,2.620000,2.710000,2.710000,159900
2021-06-07,2.690000,2.930000,2.600000,2.880000,2.880000,230600
2021-06-08,2.970000,3.030000,2.910000,2.990000,2.990000,187400
2021-06-09,3.030000,3.070000,2.820000,2.890000,2.890000,109500
2021-06-10,2.870000,2.950000,2.790000,2.840000,2.840000,91600
2021-06-11,2.840000,2.980000,2.840000,2.930000,2.930000,77200
2021-06-14,2.940000,2.940000,2.710000,2.820000,2.820000,200800
2021-06-15,2.790000,2.840000,2.720000,2.730000,2.730000,3561900
