Greenhous Gas Concentrations and Forcing
   Age     CO2       CH4       Fghgs
 620.8    244.61    608.06    -0.646
 621.0    244.27    609.24    -0.654
 621.2    243.93    613.41    -0.658
 621.4    243.59    618.76    -0.661
 621.6    243.25    624.10    -0.664
 621.8    243.01    630.68    -0.663
 622.0    243.03    638.41    -0.654
 622.2    243.08    646.13    -0.644
 622.4    243.12    653.86    -0.634
 622.6    243.17    657.43    -0.629
 622.8    243.21    644.99    -0.642
 623.0    243.26    630.97    -0.656
 623.2    240.01    617.46    -0.756
 623.4    238.41    606.08    -0.812
 623.6    238.23    594.93    -0.829
 623.8    238.05    583.78    -0.847
 624.0    237.87    573.62    -0.863
 624.2    237.69    572.01    -0.870
 624.4    237.51    572.34    -0.874
 624.6    237.33    569.72    -0.882
 624.8    236.88    550.69    -0.917
 625.0    236.21    529.14    -0.961
 625.2    235.54    507.58    -1.005
 625.4    234.88    486.23    -1.050
 625.6    233.92    477.31    -1.087
 625.8    231.98    475.73    -1.142
 626.0    229.95    472.87    -1.201
 626.2    227.88    458.28    -1.278
 626.4    225.39    440.87    -1.370
 626.6    222.81    423.45    -1.466
 626.8    220.23    406.04    -1.564
 627.0    217.65    389.60    -1.661
 627.2    215.07    383.75    -1.745
 627.4    212.54    380.78    -1.823
 627.6    210.01    377.81    -1.903
 627.8    207.48    374.84    -1.983
 628.0    205.16    371.86    -2.058
 628.2    204.09    368.89    -2.095
 628.4    203.22    365.92    -2.126
 628.6    202.35    362.95    -2.157
 628.8    201.48    359.98    -2.189
 629.0    200.62    357.01    -2.220
 629.2    199.75    356.53    -2.248
 629.4    198.97    358.09    -2.270
 629.6    199.88    359.65    -2.239
 629.8    201.43    361.21    -2.188
 630.0    202.98    362.77    -2.138
 630.2    202.90    364.34    -2.138
 630.4    199.89    365.90    -2.229
 630.6    199.85    367.46    -2.228
 630.8    199.80    369.02    -2.228
 631.0    199.76    370.58    -2.227
 631.2    199.72    372.14    -2.226
 631.4    199.68    373.71    -2.224
 631.6    199.63    375.27    -2.224
 631.8    199.59    375.99    -2.224
 632.0    199.44    374.83    -2.230
 632.2    198.62    373.60    -2.258
 632.4    197.69    372.36    -2.289
 632.6    196.76    371.13    -2.320
 632.8    195.84    369.90    -2.351
 633.0    195.28    368.66    -2.371
 633.2    194.89    367.43    -2.385
 633.4    194.49    366.20    -2.400
 633.6    194.09    364.96    -2.415
 633.8    193.69    363.73    -2.429
 634.0    193.30    362.50    -2.444
 634.2    192.90    361.27    -2.458
 634.4    192.50    361.18    -2.471
 634.6    192.27    362.16    -2.477
 634.8    192.88    363.14    -2.456
 635.0    193.62    364.12    -2.431
 635.2    194.35    365.10    -2.406
 635.4    194.52    366.08    -2.399
 635.6    193.79    367.07    -2.421
 635.8    193.67    368.05    -2.424
 636.0    193.55    369.03    -2.426
 636.2    193.43    370.01    -2.428
 636.4    193.31    370.99    -2.431
 636.6    193.19    371.97    -2.433
 636.8    193.07    372.95    -2.436
 637.0    193.03    373.32    -2.437
 637.2    193.24    373.29    -2.430
 637.4    193.46    373.27    -2.423
 637.6    193.68    373.24    -2.416
 637.8    193.91    373.22    -2.408
 638.0    194.13    373.19    -2.401
 638.2    193.99    373.17    -2.406
 638.4    193.24    373.14    -2.430
 638.6    192.48    373.12    -2.454
 638.8    191.72    373.10    -2.479
 639.0    190.96    373.07    -2.504
 639.2    190.21    373.05    -2.529
 639.4    189.45    373.02    -2.553
 639.6    188.69    372.97    -2.579
 639.8    187.97    372.74    -2.603
 640.0    187.97    372.49    -2.603
 640.2    188.25    372.24    -2.594
 640.4    188.54    371.98    -2.585
 640.6    188.82    371.73    -2.576
 640.8    189.07    371.48    -2.568
 641.0    189.22    371.22    -2.564
 641.2    189.36    370.97    -2.559
 641.4    189.51    370.72    -2.555
 641.6    189.65    370.46    -2.551
 641.8    189.79    370.21    -2.546
 642.0    189.93    369.96    -2.542
 642.2    190.07    369.70    -2.538
 642.4    190.21    369.67    -2.533
 642.6    190.26    373.06    -2.527
 642.8    190.29    377.61    -2.519
 643.0    190.33    382.15    -2.511
 643.2    190.42    387.04    -2.501
 643.4    190.87    393.42    -2.478
 643.6    191.38    399.98    -2.452
 643.8    191.89    406.55    -2.426
 644.0    192.40    413.11    -2.400
 644.2    192.90    419.67    -2.375
 644.4    193.41    426.17    -2.350
 644.6    193.92    428.67    -2.330
 644.8    194.16    428.67    -2.322
 645.0    194.29    428.67    -2.318
 645.2    194.41    428.67    -2.314
 645.4    194.52    428.67    -2.310
 645.6    193.95    428.67    -2.329
 645.8    193.00    428.67    -2.359
 646.0    192.05    428.67    -2.390
 646.2    191.09    428.67    -2.421
 646.4    190.14    428.67    -2.452
 646.6    189.19    428.66    -2.484
 646.8    188.78    428.48    -2.497
 647.0    189.22    428.21    -2.483
 647.2    189.66    427.94    -2.469
 647.4    190.11    427.67    -2.455
 647.6    190.52    427.40    -2.442
 647.8    190.78    427.14    -2.434
 648.0    191.01    426.87    -2.427
 648.2    191.25    426.60    -2.419
 648.4    191.48    426.33    -2.412
 648.6    191.71    426.06    -2.405
 648.8    191.95    425.79    -2.397
 649.0    192.36    424.98    -2.385
 649.2    193.16    423.72    -2.361
 649.4    193.98    422.46    -2.336
 649.6    194.55    421.20    -2.320
 649.8    193.71    419.94    -2.349
 650.0    192.63    418.67    -2.385
 650.2    191.55    417.41    -2.422
 650.4    190.47    416.15    -2.459
 650.6    189.40    414.89    -2.496
 650.8    188.32    414.07    -2.532
 651.0    188.51    413.52    -2.527
 651.2    189.77    412.97    -2.486
 651.4    191.02    412.43    -2.446
 651.6    191.69    411.88    -2.425
 651.8    190.78    411.33    -2.455
 652.0    189.79    410.79    -2.489
 652.2    188.79    410.24    -2.522
 652.4    187.79    409.70    -2.556
 652.6    186.80    409.13    -2.590
 652.8    185.90    408.02    -2.621
 653.0    185.64    406.67    -2.632
 653.2    185.48    405.32    -2.639
 653.4    185.37    403.97    -2.645
 653.6    186.18    402.62    -2.619
 653.8    187.36    401.27    -2.582
 654.0    188.54    399.92    -2.545
 654.2    189.71    398.57    -2.508
 654.4    190.88    397.23    -2.472
 654.6    191.65    397.95    -2.446
 654.8    192.18    400.11    -2.425
 655.0    192.71    402.26    -2.405
 655.2    193.28    404.41    -2.384
 655.4    194.18    406.56    -2.352
 655.6    195.13    408.72    -2.318
 655.8    196.07    410.87    -2.286
 656.0    197.02    413.01    -2.252
 656.2    197.97    411.62    -2.224
 656.4    198.45    407.24    -2.215
 656.6    198.56    402.87    -2.218
 656.8    198.67    397.71    -2.222
 657.0    197.87    387.07    -2.262
 657.2    196.44    375.37    -2.324
 657.4    195.01    363.67    -2.387
 657.6    193.57    351.97    -2.451
 657.8    192.14    344.36    -2.509
 658.0    190.67    345.92    -2.554
 658.2    189.12    347.82    -2.602
 658.4    188.24    349.72    -2.628
 658.6    188.36    351.62    -2.621
 658.8    187.06    353.52    -2.661
 659.0    185.76    355.41    -2.702
 659.2    184.47    357.31    -2.742
 659.4    183.17    359.59    -2.783
 659.6    182.92    364.35    -2.784
 659.8    184.32    369.55    -2.729
 660.0    184.93    374.75    -2.701
 660.2    184.27    379.96    -2.716
 660.4    184.88    385.16    -2.688
 660.6    185.48    390.37    -2.660
 660.8    186.08    395.57    -2.633
 661.0    186.92    400.37    -2.598
 661.2    188.71    399.74    -2.539
 661.4    190.61    397.41    -2.480
 661.6    190.92    395.09    -2.474
 661.8    189.47    392.76    -2.524
 662.0    189.09    390.43    -2.540
 662.2    188.71    388.10    -2.556
 662.4    188.33    385.77    -2.572
 662.6    187.98    385.85    -2.583
 662.8    189.01    389.68    -2.544
 663.0    190.82    393.56    -2.479
 663.2    190.01    397.43    -2.500
 663.4    188.99    401.31    -2.528
 663.6    189.02    405.19    -2.522
 663.8    189.04    409.07    -2.516
 664.0    189.07    412.54    -2.510
 664.2    189.20    410.74    -2.508
 664.4    189.87    407.29    -2.491
 664.6    189.15    403.85    -2.519
 664.8    184.93    400.41    -2.664
 665.0    183.33    396.96    -2.723
 665.2    181.73    393.52    -2.783
 665.4    180.13    390.08    -2.842
 665.6    178.59    386.63    -2.901
 665.8    178.27    383.19    -2.917
 666.0    178.40    379.74    -2.917
 666.2    178.23    376.56    -2.928
 666.4    176.92    375.60    -2.975
 666.6    175.51    375.16    -3.025
 666.8    174.09    374.72    -3.076
 667.0    172.82    373.78    -3.122
 667.2    172.32    370.78    -3.145
 667.4    171.95    367.55    -3.163
 667.6    171.85    365.67    -3.169
 667.8    172.67    370.36    -3.133
 668.0    173.57    375.93    -3.093
 668.2    174.48    381.50    -3.052
 668.4    175.39    385.80    -3.014
 668.6    176.51    388.06    -2.971
 668.8    177.71    390.17    -2.926
 669.0    179.09    391.71    -2.876
 669.2    180.78    393.17    -2.816
 669.4    182.48    394.63    -2.755
 669.6    184.18    396.91    -2.695
 669.8    185.91    408.67    -2.620
 670.0    187.71    423.15    -2.540
 670.2    189.34    437.62    -2.467
 670.4    190.30    452.10    -2.416
 670.6    191.20    466.57    -2.367
 670.8    192.10    481.04    -2.319
 671.0    193.06    479.90    -2.290
 671.2    194.10    447.40    -2.299
 671.4    194.18    445.05    -2.299
 671.6    193.54    451.64    -2.311
 671.8    192.89    458.24    -2.323
 672.0    192.86    463.95    -2.317
 672.2    193.85    468.27    -2.279
 672.4    194.88    476.66    -2.236
 672.6    195.98    492.35    -2.180
 672.8    197.09    508.18    -2.125
 673.0    198.21    523.60    -2.071
 673.2    199.71    522.95    -2.024
 673.4    201.57    515.26    -1.976
 673.6    203.52    524.45    -1.904
 673.8    205.51    539.23    -1.826
 674.0    207.51    554.01    -1.747
 674.2    209.62    562.84    -1.673
 674.4    212.12    563.55    -1.598
 674.6    214.12    561.35    -1.542
 674.8    215.32    558.59    -1.510
 675.0    216.52    555.83    -1.478
 675.2    217.71    553.73    -1.446
 675.4    218.91    552.40    -1.413
 675.6    219.78    549.89    -1.391
 675.8    219.08    544.94    -1.417
 676.0    218.16    539.92    -1.450
 676.2    217.04    525.44    -1.500
 676.4    215.18    485.28    -1.604
 676.6    214.24    457.33    -1.668
 676.8    214.80    461.37    -1.646
 677.0    215.38    465.33    -1.624
 677.2    216.36    464.23    -1.597
 677.4    217.88    468.73    -1.547
 677.6    220.72    478.38    -1.453
 677.8    223.71    487.92    -1.356
 678.0    226.59    492.92    -1.269
 678.2    228.94    495.08    -1.201
 678.4    230.13    494.94    -1.168
 678.6    230.41    494.50    -1.161
 678.8    230.69    494.37    -1.154
 679.0    230.71    497.98    -1.148
 679.2    230.32    529.34    -1.120
 679.4    228.06    512.07    -1.204
 679.6    225.00    480.85    -1.329
 679.8    223.44    457.65    -1.403
 680.0    224.54    449.82    -1.382
 680.2    223.54    449.73    -1.410
 680.4    221.02    458.67    -1.470
 680.6    218.63    469.56    -1.524
 680.8    217.07    485.01    -1.549
 681.0    216.38    487.34    -1.566
 681.2    216.71    484.54    -1.560
 681.4    217.05    482.18    -1.554
 681.6    217.82    483.61    -1.529
 681.8    219.32    486.76    -1.482
 682.0    220.45    492.89    -1.442
 682.2    221.42    499.28    -1.406
 682.4    222.33    506.74    -1.371
 682.6    221.98    520.61    -1.364
 682.8    221.11    535.66    -1.370
 683.0    220.09    517.91    -1.421
 683.2    219.07    499.93    -1.473
 683.4    218.26    495.87    -1.501
 683.6    217.63    498.00    -1.517
 683.8    217.51    498.37    -1.520
 684.0    217.49    498.69    -1.520
 684.2    217.92    501.14    -1.504
 684.4    219.20    505.04    -1.462
 684.6    219.46    511.19    -1.447
 684.8    219.48    517.45    -1.439
 685.0    219.54    517.63    -1.437
 685.2    219.83    514.78    -1.432
 685.4    221.09    511.93    -1.400
 685.6    222.58    509.08    -1.361
 685.8    223.73    510.36    -1.327
 686.0    224.29    514.85    -1.306
 686.2    224.32    518.00    -1.301
 686.4    224.45    520.82    -1.294
 686.6    226.05    522.06    -1.247
 686.8    227.50    524.81    -1.204
 687.0    228.05    528.91    -1.184
 687.2    228.57    533.01    -1.164
 687.4    228.81    536.55    -1.153
 687.6    229.79    534.43    -1.129
 687.8    231.25    530.85    -1.093
 688.0    232.43    528.45    -1.064
 688.2    233.07    528.64    -1.046
 688.4    234.21    533.23    -1.010
 688.6    235.38    537.72    -0.973
 688.8    235.18    540.93    -0.974
 689.0    235.12    546.65    -0.969
 689.2    235.56    553.42    -0.949
 689.4    237.12    550.06    -0.911
 689.6    239.35    542.35    -0.861
 689.8    238.07    548.71    -0.887
 690.0    236.21    553.97    -0.931
 690.2    235.13    550.68    -0.964
 690.4    235.95    552.31    -0.940
 690.6    238.12    557.98    -0.875
 690.8    238.75    564.30    -0.851
 691.0    234.74    571.37    -0.950
 691.2    234.73    578.45    -0.942
 691.4    235.45    581.02    -0.919
 691.6    236.30    570.14    -0.909
 691.8    236.26    568.78    -0.912
 692.0    235.66    569.52    -0.927
 692.2    235.69    562.37    -0.935
 692.4    235.45    566.72    -0.936
 692.6    234.05    585.91    -0.952
 692.8    233.34    597.84    -0.957
 693.0    234.58    599.88    -0.921
 693.2    234.45    594.72    -0.931
 693.4    234.15    592.15    -0.942
 693.6    234.14    599.21    -0.934
 693.8    234.60    607.00    -0.913
 694.0    235.17    615.14    -0.888
 694.2    234.80    625.46    -0.886
 694.4    234.73    632.42    -0.881
 694.6    235.50    637.19    -0.854
 694.8    236.31    636.68    -0.833
 695.0    236.86    639.33    -0.816
 695.2    236.80    647.80    -0.808
 695.4    236.87    644.47    -0.810
 695.6    237.39    634.22    -0.807
 695.8    236.40    640.37    -0.827
 696.0    235.07    645.97    -0.856
 696.2    234.70    643.67    -0.869
 696.4    234.93    643.63    -0.863
 696.6    235.24    643.83    -0.854
 696.8    234.56    632.73    -0.885
 697.0    232.92    621.43    -0.942
 697.2    232.54    615.57    -0.959
 697.4    232.33    609.75    -0.971
 697.6    232.24    604.59    -0.979
 697.8    231.85    604.12    -0.990
 698.0    231.31    604.03    -1.005
 698.2    230.08    593.57    -1.051
 698.4    228.11    590.40    -1.109
 698.6    227.31    594.21    -1.127
 698.8    226.66    598.02    -1.140
 699.0    227.07    601.82    -1.125
 699.2    227.65    602.56    -1.108
 699.4    227.64    597.81    -1.113
 699.6    227.57    589.61    -1.125
 699.8    226.65    572.44    -1.170
 700.0    226.53    569.89    -1.177
 700.2    227.67    576.32    -1.138
 700.4    228.53    580.35    -1.109
 700.6    228.09    579.05    -1.123
 700.8    227.72    582.47    -1.129
 701.0    227.90    588.52    -1.117
 701.2    228.12    592.16    -1.107
 701.4    228.45    580.35    -1.111
 701.6    228.80    572.83    -1.110
 701.8    229.00    577.79    -1.099
 702.0    229.17    582.97    -1.088
 702.2    229.53    587.78    -1.073
 702.4    230.37    592.43    -1.044
 702.6    231.07    597.34    -1.020
 702.8    231.75    602.36    -0.995
 703.0    232.35    600.59    -0.981
 703.2    232.62    589.25    -0.987
 703.4    232.71    583.65    -0.991
 703.6    232.18    587.64    -1.000
 703.8    231.58    591.71    -1.012
 704.0    231.18    591.34    -1.023
 704.2    231.23    588.93    -1.025
 704.4    231.84    592.21    -1.004
 704.6    232.56    596.59    -0.980
 704.8    233.28    600.76    -0.955
 705.0    233.37    597.16    -0.957
 705.2    231.12    589.71    -1.027
 705.4    228.91    587.39    -1.090
 705.6    228.55    595.17    -1.091
 705.8    228.56    603.22    -1.082
 706.0    228.57    609.74    -1.074
 706.2    228.46    610.33    -1.077
 706.4    228.09    607.43    -1.090
 706.6    227.60    586.35    -1.128
 706.8    227.09    562.09    -1.170
 707.0    226.58    537.82    -1.214
 707.2    226.06    518.34    -1.252
 707.4    225.55    511.09    -1.275
 707.6    225.04    505.57    -1.296
 707.8    224.53    506.54    -1.309
 708.0    224.01    508.56    -1.321
 708.2    223.50    510.58    -1.333
 708.4    222.99    512.90    -1.345
 708.6    222.48    516.20    -1.355
 708.8    221.96    520.13    -1.365
 709.0    221.45    537.60    -1.358
 709.2    220.94    560.99    -1.345
 709.4    220.43    584.37    -1.332
 709.6    219.92    602.24    -1.326
 709.8    219.81    569.13    -1.367
 710.0    219.97    560.51    -1.373
 710.2    220.12    559.12    -1.370
 710.4    219.93    567.38    -1.366
 710.6    219.63    575.95    -1.365
 710.8    219.33    584.52    -1.363
 711.0    219.03    589.12    -1.367
 711.2    218.83    583.83    -1.378
 711.4    218.74    578.07    -1.388
 711.6    218.71    574.32    -1.393
 711.8    218.68    577.40    -1.390
 712.0    218.66    581.04    -1.387
 712.2    218.63    584.67    -1.383
 712.4    218.60    588.12    -1.380
 712.6    218.58    591.00    -1.377
 712.8    218.60    593.83    -1.374
 713.0    219.16    596.26    -1.355
 713.2    219.90    595.81    -1.334
 713.4    220.63    594.76    -1.314
 713.6    221.36    593.72    -1.295
 713.8    222.05    590.68    -1.279
 714.0    222.05    583.71    -1.287
 714.2    221.79    577.47    -1.301
 714.4    221.18    575.41    -1.321
 714.6    220.29    573.89    -1.348
 714.8    219.40    572.38    -1.375
 715.0    218.50    570.87    -1.403
 715.2    218.05    563.81    -1.424
 715.4    219.40    549.38    -1.403
 715.6    220.95    534.62    -1.376
 715.8    221.24    513.47    -1.394
 716.0    218.44    489.70    -1.504
 716.2    215.50    465.93    -1.620
 716.4    212.55    442.40    -1.737
 716.6    209.61    427.95    -1.844
 716.8    207.26    418.14    -1.928
 717.0    205.52    408.34    -1.995
 717.2    203.34    400.04    -2.073
 717.4    200.91    399.83    -2.149
 717.6    198.48    400.84    -2.223
 717.8    196.06    401.85    -2.298
 718.0    193.63    401.86    -2.376
 718.2    191.22    398.80    -2.459
 718.4    188.82    395.54    -2.542
 718.6    186.42    392.61    -2.626
 718.8    184.59    394.31    -2.684
 719.0    185.05    397.49    -2.664
 719.2    185.75    400.66    -2.637
 719.4    186.45    403.83    -2.609
 719.6    187.14    406.81    -2.582
 719.8    188.12    406.50    -2.549
 720.0    190.61    405.03    -2.470
 720.2    193.31    403.55    -2.384
 720.4    195.87    402.08    -2.304
 720.6    198.16    409.81    -2.221
 720.8    200.43    434.35    -2.116
 721.0    202.71    459.25    -2.012
 721.2    204.99    483.75    -1.910
 721.4    206.89    496.34    -1.837
 721.6    208.28    503.39    -1.786
 721.8    209.66    510.43    -1.735
 722.0    210.99    518.59    -1.686
 722.2    211.62    528.41    -1.655
 722.4    212.01    538.24    -1.631
 722.6    212.40    548.07    -1.608
 722.8    212.79    557.90    -1.585
 723.0    213.17    565.31    -1.565
 723.2    213.37    564.18    -1.560
 723.4    213.21    562.30    -1.567
 723.6    212.77    560.44    -1.582
 723.8    212.18    563.11    -1.597
 724.0    211.59    569.35    -1.607
 724.2    210.99    575.59    -1.617
 724.4    210.38    573.04    -1.638
 724.6    209.26    538.47    -1.713
 724.8    207.95    500.98    -1.799
 725.0    206.67    485.68    -1.857
 725.2    206.31    502.81    -1.846
 725.4    206.40    520.22    -1.822
 725.6    206.50    537.63    -1.797
 725.8    206.59    554.60    -1.774
 726.0    206.90    549.10    -1.771
 726.2    207.64    530.99    -1.771
 726.4    207.77    512.90    -1.789
 726.6    206.96    509.88    -1.817
 726.8    206.13    520.49    -1.829
 727.0    205.31    531.11    -1.842
 727.2    204.66    539.15    -1.852
 727.4    204.90    536.55    -1.847
 727.6    205.27    532.81    -1.841
 727.8    205.47    534.32    -1.833
 728.0    205.36    541.88    -1.827
 728.2    205.25    549.44    -1.821
 728.4    205.14    556.41    -1.816
 728.6    205.10    548.95    -1.826
 728.8    205.27    535.47    -1.837
 729.0    205.30    533.31    -1.839
 729.2    205.09    538.00    -1.840
 729.4    204.89    542.69    -1.840
 729.6    204.68    547.39    -1.841
 729.8    204.47    550.13    -1.844
 730.0    204.27    547.78    -1.853
 730.2    204.06    545.20    -1.863
 730.4    203.98    543.28    -1.867
 730.6    204.02    541.59    -1.868
 730.8    204.06    539.91    -1.869
 731.0    204.21    537.48    -1.867
 731.2    204.63    527.01    -1.867
 731.4    204.80    515.18    -1.877
 731.6    204.54    517.47    -1.882
 731.8    204.27    524.74    -1.881
 732.0    203.99    532.02    -1.881
 732.2    204.14    533.97    -1.874
 732.4    205.16    523.99    -1.855
 732.6    205.73    521.46    -1.840
 732.8    205.21    522.84    -1.855
 733.0    204.63    524.23    -1.871
 733.2    204.07    525.69    -1.886
 733.4    204.14    527.38    -1.882
 733.6    204.47    528.91    -1.870
 733.8    204.73    526.67    -1.865
 734.0    204.99    522.95    -1.861
 734.2    205.31    519.78    -1.855
 734.4    206.24    519.63    -1.827
 734.6    206.98    520.57    -1.804
 734.8    205.39    524.62    -1.847
 735.0    203.38    529.08    -1.903
 735.2    201.76    528.12    -1.954
 735.4    201.40    521.63    -1.973
 735.6    201.94    521.05    -1.957
 735.8    202.85    529.72    -1.919
 736.0    203.78    538.37    -1.880
 736.2    205.89    542.97    -1.809
 736.4    208.72    546.03    -1.720
 736.6    209.28    551.45    -1.697
 736.8    208.75    557.36    -1.706
 737.0    208.40    556.83    -1.717
 737.2    210.37    546.40    -1.670
 737.4    211.17    534.60    -1.661
 737.6    210.94    521.84    -1.683
 737.8    210.70    505.90    -1.710
 738.0    209.42    458.76    -1.809
 738.2    207.29    421.97    -1.922
 738.4    205.12    416.85    -1.995
 738.6    202.93    412.30    -2.069
 738.8    200.76    408.16    -2.142
 739.0    198.97    407.72    -2.198
 739.2    196.66    408.12    -2.270
 739.4    193.06    407.05    -2.387
 739.6    189.43    405.07    -2.508
 739.8    185.82    403.68    -2.630
 740.0    182.79    406.60    -2.728
 740.2    179.97    410.11    -2.820
 740.4    178.82    411.58    -2.857
 740.6    178.75    412.61    -2.858
 740.8    178.68    413.51    -2.859
 741.0    178.51    407.73    -2.873
 741.2    177.34    398.26    -2.928
 741.4    176.74    389.98    -2.960
 741.6    177.09    393.61    -2.943
 741.8    177.43    400.28    -2.921
 742.0    177.79    406.84    -2.900
 742.2    179.03    406.99    -2.856
 742.4    180.84    403.36    -2.799
 742.6    182.15    404.38    -2.753
 742.8    182.07    410.29    -2.747
 743.0    181.91    416.20    -2.745
 743.2    181.72    422.20    -2.743
 743.4    181.10    428.81    -2.755
 743.6    180.50    435.53    -2.766
 743.8    180.61    436.40    -2.762
 744.0    180.82    430.65    -2.762
 744.2    181.04    424.90    -2.762
 744.4    181.27    421.61    -2.759
 744.6    181.58    421.44    -2.749
 744.8    181.87    421.93    -2.738
 745.0    181.69    424.86    -2.740
 745.2    181.34    428.02    -2.748
 745.4    180.99    431.09    -2.756
 745.6    180.64    428.20    -2.772
 745.8    180.35    421.72    -2.790
 746.0    180.82    416.48    -2.782
 746.2    181.54    419.31    -2.753
 746.4    182.26    423.63    -2.723
 746.6    182.90    426.08    -2.697
 746.8    182.34    416.70    -2.729
 747.0    181.33    405.62    -2.779
 747.2    180.78    402.91    -2.802
 747.4    180.78    403.59    -2.801
 747.6    180.78    404.27    -2.800
 747.8    180.72    402.64    -2.804
 748.0    180.48    397.83    -2.819
 748.2    180.48    393.56    -2.825
 748.4    180.75    396.52    -2.812
 748.6    181.02    401.69    -2.795
 748.8    181.29    406.65    -2.779
 749.0    181.70    399.63    -2.775
 749.2    182.30    385.78    -2.774
 749.4    182.89    380.05    -2.762
 749.6    183.38    386.07    -2.737
 749.8    183.85    392.18    -2.713
 750.0    184.31    398.17    -2.688
 750.2    184.64    401.87    -2.672
 750.4    184.20    404.71    -2.683
 750.6    184.31    407.97    -2.675
 750.8    184.85    413.87    -2.648
 751.0    185.38    420.24    -2.622
 751.2    185.91    426.15    -2.596
 751.4    186.92    420.33    -2.570
 751.6    188.40    409.39    -2.536
 751.8    189.75    403.28    -2.500
 752.0    189.64    410.07    -2.494
 752.2    189.10    417.56    -2.502
 752.4    188.55    425.05    -2.510
 752.6    188.59    430.25    -2.501
 752.8    192.42    427.86    -2.379
 753.0    195.93    424.88    -2.271
 753.2    195.37    421.90    -2.293
 753.4    194.40    418.92    -2.328
 753.6    193.42    415.93    -2.363
 753.8    192.45    412.95    -2.399
 754.0    191.98    410.05    -2.418
 754.2    193.78    407.88    -2.363
 754.4    195.71    408.09    -2.301
 754.6    196.94    413.58    -2.254
 754.8    198.06    419.29    -2.211
 755.0    199.19    425.01    -2.167
 755.2    200.31    430.98    -2.124
 755.4    201.37    437.49    -2.082
 755.6    202.37    442.77    -2.044
 755.8    203.33    437.82    -2.021
 756.0    204.28    430.59    -2.002
 756.2    205.24    423.36    -1.982
 756.4    206.42    422.57    -1.948
 756.6    208.22    431.26    -1.881
 756.8    210.05    443.88    -1.809
 757.0    211.52    470.43    -1.731
 757.2    212.77    480.26    -1.681
 757.4    214.03    495.86    -1.624
 757.6    215.48    503.96    -1.572
 757.8    217.54    501.04    -1.515
 758.0    218.51    498.39    -1.491
 758.2    216.18    494.59    -1.563
 758.4    216.81    481.29    -1.562
 758.6    217.71    453.19    -1.572
 758.8    217.81    426.62    -1.605
 759.0    217.05    427.03    -1.626
 759.2    215.67    433.65    -1.657
 759.4    214.29    440.64    -1.688
 759.6    212.93    447.70    -1.719
 759.8    211.56    454.75    -1.750
 760.0    210.20    460.91    -1.783
 760.2    208.84    459.76    -1.825
 760.4    207.52    456.98    -1.868
 760.6    206.78    454.55    -1.894
 760.8    206.63    457.11    -1.895
 761.0    206.47    461.27    -1.894
 761.2    206.32    465.42    -1.893
 761.4    206.22    469.58    -1.891
 761.6    207.55    473.01    -1.846
 761.8    209.49    473.73    -1.787
 762.0    211.41    474.74    -1.729
 762.2    212.71    483.86    -1.678
 762.4    213.68    495.71    -1.635
 762.6    214.64    507.56    -1.592
 762.8    215.59    518.98    -1.550
 763.0    215.67    525.73    -1.539
 763.2    215.23    531.20    -1.545
 763.4    217.36    536.74    -1.477
 763.6    223.15    545.19    -1.301
 763.8    223.72    553.93    -1.274
 764.0    222.06    552.27    -1.323
 764.2    223.62    551.38    -1.280
 764.4    223.72    557.47    -1.270
 764.6    223.20    553.51    -1.289
 764.8    222.63    522.37    -1.343
 765.0    221.52    530.51    -1.365
 765.2    220.23    507.79    -1.430
 765.4    218.94    480.95    -1.500
 765.6    217.66    467.77    -1.554
 765.8    216.62    463.75    -1.590
 766.0    216.04    463.49    -1.607
 766.2    215.53    466.46    -1.618
 766.4    215.08    476.45    -1.618
 766.6    214.63    489.13    -1.615
 766.8    214.18    501.80    -1.612
 767.0    213.73    514.22    -1.610
 767.2    214.19    511.38    -1.600
 767.4    215.50    499.52    -1.577
 767.6    216.81    489.76    -1.551
 767.8    218.03    500.04    -1.503
 768.0    219.06    515.30    -1.454
 768.2    220.09    530.57    -1.406
 768.4    221.12    545.83    -1.358
 768.6    222.11    561.07    -1.311
 768.8    222.03    568.32    -1.305
 769.0    221.60    568.91    -1.317
 769.2    223.53    569.51    -1.261
 769.4    226.43    575.96    -1.172
 769.6    227.42    593.23    -1.125
 769.8    226.65    617.09    -1.119
 770.0    229.35    620.48    -1.041
 770.2    232.32    626.17    -0.953
 770.4    234.96    630.53    -0.877
 770.6    237.05    632.97    -0.818
 770.8    237.43    640.88    -0.799
 771.0    236.00    644.65    -0.833
 771.2    237.13    634.48    -0.814
 771.4    235.14    590.95    -0.916
 771.6    231.45    554.17    -1.059
 771.8    229.81    544.57    -1.116
 772.0    230.59    538.50    -1.102
 772.2    230.78    531.87    -1.105
 772.4    230.59    538.60    -1.102
 772.6    230.41    547.64    -1.096
 772.8    230.22    556.67    -1.090
 773.0    230.09    563.87    -1.085
 773.2    230.82    560.22    -1.070
 773.4    231.87    554.79    -1.047
 773.6    232.91    550.13    -1.025
 773.8    233.82    555.05    -0.994
 774.0    234.64    562.85    -0.963
 774.2    235.45    570.65    -0.932
 774.4    236.27    578.44    -0.900
 774.6    237.26    582.64    -0.869
 774.8    238.66    581.07    -0.834
 775.0    240.04    579.42    -0.799
 775.2    240.20    578.23    -0.796
 775.4    239.86    585.71    -0.797
 775.6    239.52    596.48    -0.793
